partid,rt_mean,rt_median,rt_first_mean,rt_slope_mean,rt_sd,rt_cv,log_rt_sd,rt_post_exp,rt_post_success,rt_post_loss_ratio
65024601,279.1594911937378,224.0,270.3448275862069,4.9798332015260085,205.0162778200055,0.7344055433806598,0.422548026295295,230.16666666666666,196.75,1.1698432867429056
65024701,294.9521857923497,215.5,289.51724137931035,11.543526372280686,254.15201693829135,0.8616719223678436,0.48523777608883845,444.0,211.95652173913044,2.0947692307692307
65024801,325.6517412935323,237.5,251.9655172413793,7.151968792527122,287.68136356290506,0.8834018894546554,0.47158971693785195,242.75,239.6875,1.0127770534550196
65024901,335.3216845878136,233.0,364.62068965517244,5.795751144539161,317.7163298168472,0.9474971181997747,0.4966186729748712,294.75,366.4,0.8044486899563319
65025001,247.8984635938544,220.0,287.9310344827586,1.7081417661110012,167.62285211772792,0.6761754376677123,0.2948581661373681,284.6,278.6923076923077,1.0211979022909192
65025101,284.3923611111111,232.0,244.51724137931035,2.442853859660515,235.76464152125817,0.8290118644542135,0.3798084486697812,209.46666666666667,216.46153846153845,0.9676853826107558
65025201,226.53833992094863,200.0,215.6206896551724,5.698937784506727,139.02368322854173,0.6136872163760648,0.3091249919890553,234.45454545454547,195.23529411764707,1.2008819743077048
65025301,328.8883071553229,231.0,268.7586206896552,32.70558495170961,280.20409182316854,0.8519734077710388,0.5619589840190181,210.25,251.66666666666666,0.835430463576159
65025401,213.91053677932405,200.0,209.0344827586207,2.5860977175759725,83.12155431391291,0.38858092530366267,0.247346197204618,193.33333333333334,198.78947368421052,0.972553172712029
65025601,302.4220072551391,240.0,262.1034482758621,9.034581895419043,272.9010870047113,0.9023850131861523,0.38742867771208933,239.0,254.13636363636363,0.9404399928456448
65025701,253.68485418626528,184.0,179.3793103448276,6.658568951201068,227.6876841029113,0.8975217887297842,0.48618197334052204,200.5,153.88888888888889,1.3028880866425994
65025801,228.12562814070353,200.0,301.0,7.298710665173085,175.96880029020647,0.7713679595072601,0.32878229310822765,196.23076923076923,361.53333333333336,0.54277365636392
